Term,k,M,K,N,pval,odds_ratio,genes,padj,neg_log10_pval,combined_score,Accession,GeneSet,Condition
Dopaminergic synapse,75,130,6938,30178,1.624265270486525e-17,2.525890968759352,"AKT2,AKT3,ARNTL,ARRB2,ATF2,ATF4,CACNA1B,CACNA1C,CALM2,CALM3,CALML4,CALY,CAMK2A,CAMK2B,CAMK2D,CAMK2G,CREB1,CREB3,CREB3L2,DDC,DRD1,DRD2,FOS,GNAI2,GNAQ,GNAS,GNB2,GNB4,GNB5,GNG10,GNG11,GNG13,GNG2,GNG5,GNG7,GRIA1,GRIA2,GRIA3,GSK3A,GSK3B,ITPR1,KCNJ6,KCNJ9,KIF5A,KIF5B,KIF5C,MAPK10,MAPK11,MAPK12,MAPK8,MAPK9,PLCB3,PLCB4,PPP1CB,PPP1CC,PPP1R1B,PPP2CA,PPP2CB,PPP2R2B,PPP2R2C,PPP2R3C,PPP2R5A,PPP2R5B,PPP2R5C,PPP2R5D,PPP2R5E,PPP3CA,PPP3CB,PPP3CC,PRKACA,PRKACB,PRKCA,PRKCB,PRKCG,SCN1A",1.486448823293729e-16,16.78934304153544,21.15680792511828,Acc10,KEGG,TBI
Sphingolipid signaling pathway,71,120,6938,30178,1.752289657909198e-17,2.589794212015746,"4930544G11RIK,ACER2,ADORA1,AKT2,AKT3,BAX,BCL2,BID,CERS1,CERS2,CERS4,CERS5,CERS6,CTSD,DEGS1,DEGS2,GNA13,GNAI2,GNAQ,HRAS,KNG1,KRAS,MAP2K1,MAP2K2,MAPK1,MAPK10,MAPK11,MAPK12,MAPK3,MAPK8,MAPK9,NFKB1,NOS3,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PLCB3,PLCB4,PLD2,PPP2CA,PPP2CB,PPP2R2B,PPP2R2C,PPP2R3C,PPP2R5A,PPP2R5B,PPP2R5C,PPP2R5D,PPP2R5E,PRKCA,PRKCB,PRKCE,PRKCG,PRKCZ,PTEN,RAC1,RAC3,RAF1,ROCK1,ROCK2,S1PR5,SGPL1,SGPP2,SMPD1,SMPD2,SPHK2,SPTLC1,TRAF2,TRP53",1.5564455196722876e-16,16.756394102258255,21.416261480854153,Acc10,KEGG,TBI
Oxytocin signaling pathway,83,151,6938,30178,1.8327532777456097e-17,2.407690952962849,"4930544G11RIK,ACTB,ADCY1,ADCY4,ADCY6,ADCY7,ADCY8,CACNA1C,CACNA1F,CACNA2D1,CACNA2D3,CACNB1,CACNB2,CACNB3,CACNB4,CACNG2,CACNG3,CACNG4,CACNG5,CALM2,CALM3,CALML4,CAMK1,CAMK1D,CAMK1G,CAMK2A,CAMK2B,CAMK2D,CAMK2G,CAMKK2,CCND1,CDKN1A,EEF2K,EGFR,FOS,GNAI2,GNAQ,GNAS,HRAS,ITPR1,JUN,KCNJ14,KCNJ6,KCNJ9,KRAS,MAP2K1,MAP2K2,MAP2K5,MAPK1,MAPK3,MEF2C,MYL6,MYLK,NFATC1,NFATC2,NFATC3,NOS3,NPR2,PIK3R6,PLA2G4E,PLCB3,PLCB4,PPP1CB,PPP1CC,PPP1R12C,PPP3CA,PPP3CB,PPP3CC,PPP3R1,PRKAA2,PRKAB1,PRKAB2,PRKACA,PRKACB,PRKAG1,PRKCA,PRKCB,PRKCG,RAF1,ROCK1,ROCK2,RYR1,SRC",1.5814042567976402e-16,16.736895995117166,20.520018976549476,Acc10,KEGG,TBI
Insulin signaling pathway,77,137,6938,30178,4.76507292940562e-17,2.4608902171099585,"ACACA,AKT2,AKT3,ARAF,BAD,CALM2,CALM3,CALML4,CRK,CRKL,EIF4E,EIF4E2,EIF4EBP1,FLOT1,FLOT2,FOXO1,G6PC2,GRB2,GSK3B,HK1,HKDC1,HRAS,IKBKB,INPP5K,INPPL1,INS1,IRS2,KRAS,LIPE,MAP2K1,MAP2K2,MAPK1,MAPK10,MAPK3,MAPK8,MAPK9,MKNK2,MTOR,PHKA2,PHKG1,PHKG2,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PPARGC1A,PPP1CB,PPP1CC,PPP1R3C,PPP1R3F,PRKAA2,PRKAB1,PRKAB2,PRKACA,PRKACB,PRKAG1,PRKAR1A,PRKAR1B,PRKCZ,PTPN1,PTPRF,PYGB,PYGL,PYGM,RAF1,RAPGEF1,RHEB,RPS6,RPS6KB1,SH2B2,SHC1,SOCS2,SORBS1,SREBF1,TRIP10,TSC2",3.9973667352236035e-16,16.321930448100986,20.26409847787937,Acc10,KEGG,TBI
AGE-RAGE signaling pathway in diabetic complications,62,100,6938,30178,7.623902913877408e-17,2.7120638152441066,"AGER,AGT,AKT2,AKT3,BAX,BCL2,CCL12,CCND1,CDC42,CDKN1B,COL1A1,COL4A1,COL4A2,DIAPH1,EDN1,EGR1,FOXO1,HRAS,ICAM1,JUN,KRAS,MAPK1,MAPK10,MAPK11,MAPK12,MAPK3,MAPK8,MAPK9,MMP2,NFATC1,NFKB1,NOS3,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PIM1,PLCB3,PLCB4,PLCD1,PLCD3,PLCD4,PRKCA,PRKCB,PRKCE,PRKCZ,RAC1,SMAD2,SMAD3,STAT1,STAT3,TGFB2,TGFB3,TGFBR1,TGFBR2,THBD,VCAM1,VEGFA,VEGFB,VEGFC,VEGFD",6.222753189164804e-16,16.117822642830877,21.139942867343553,Acc10,KEGG,TBI
Colorectal cancer,56,86,6938,30178,9.384628828424253e-17,2.8472204434625312,"4930544G11RIK,AKT2,AKT3,APC2,APPL1,ARAF,AXIN2,BAD,BAX,BBC3,BCL2,BCL2L11,CCND1,CDKN1A,CTNNB1,CYCS,EGFR,FOS,GADD45A,GADD45B,GADD45G,GRB2,GSK3B,HRAS,JUN,KRAS,MAP2K1,MAP2K2,MAPK1,MAPK10,MAPK3,MAPK8,MAPK9,MSH6,MTOR,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PMAIP1,RAC1,RAC3,RAF1,RALB,RALGDS,RPS6KB1,SMAD2,SMAD3,TCF7L1,TCF7L2,TGFB2,TGFB3,TGFBR1,TGFBR2,TRP53",7.284201774753201e-16,16.027582899489616,21.59477864229,Acc10,KEGG,TBI
Apelin signaling pathway,75,133,6938,30178,9.40675063627069e-17,2.4686694881190383,"ACTA2,ADCY1,ADCY4,ADCY6,ADCY7,ADCY8,AKT2,AKT3,BECN1,CALM2,CALM3,CALML4,CCND1,CDH1,EGR1,GABARAP,GABARAPL1,GABARAPL2,GNA13,GNAI2,GNAQ,GNB2,GNB4,GNB5,GNG10,GNG11,GNG13,GNG2,GNG5,GNG7,HDAC4,HDAC5,HRAS,ITPR1,KLF2,KRAS,LIPE,MAP2K1,MAP2K2,MAPK1,MAPK3,MEF2A,MEF2B,MEF2C,MRAS,MTOR,MYLK,NOS1,NOS3,PIK3C3,PIK3R6,PLCB3,PLCB4,PPARGC1A,PRKAA2,PRKAB1,PRKAB2,PRKACA,PRKACB,PRKAG1,PRKCE,RAF1,RPS6,RPS6KB1,RRAS,RRAS2,RYR1,SLC8A1,SLC8A2,SLC9A1,SMAD2,SMAD3,SPHK2,SPP1,TGFBR1",7.284201774753201e-16,16.026560368543052,19.933372420244336,Acc10,KEGG,TBI
Rap1 signaling pathway,101,204,6938,30178,1.0416426888001236e-16,2.17052816797398,"4930544G11RIK,ACTB,ADCY1,ADCY4,ADCY6,ADCY7,ADCY8,ADORA2B,AKT2,AKT3,ANGPT1,ANGPT2,BCAR1,CALM2,CALM3,CALML4,CDC42,CDH1,CNR1,CRK,CRKL,CTNNB1,DRD2,EFNA3,EGFR,F2R,FGF1,FGF10,FGF15,FGF9,FGFR1,FGFR3,FLT1,GNAI2,GNAQ,GNAS,GRIN1,HRAS,ID1,IGF1R,INS1,KRAS,KRIT1,LPAR1,LPAR4,MAGI1,MAGI2,MAGI3,MAP2K1,MAP2K2,MAP2K3,MAP2K6,MAPK1,MAPK11,MAPK12,MAPK3,MRAS,NGF,NGFR,PARD6A,PARD6G,PDGFB,PDGFRA,PFN1,PFN2,PGF,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PLCB3,PLCB4,PRKCA,PRKCB,PRKCG,PRKCZ,PRKD2,PRKD3,RAC1,RAC3,RAF1,RALB,RALGDS,RAP1B,RAP1GAP,RAPGEF1,RAPGEF4,RAPGEF5,RAPGEF6,RASGRP3,RASSF5,RRAS,SIPA1L1,SRC,TEK,TIAM1,VEGFA,VEGFB,VEGFC,VEGFD",7.864402300440933e-16,15.982281230071552,18.441925359690757,Acc10,KEGG,TBI
mTOR signaling pathway,82,152,6938,30178,1.2649727437249846e-16,2.362610053743919,"4930544G11RIK,AKT1S1,AKT2,AKT3,ATP6V1A,ATP6V1B2,ATP6V1C2,ATP6V1D,ATP6V1E1,ATP6V1F,ATP6V1G2,ATP6V1H,DDIT4,DEPDC5,DVL1,EIF4B,EIF4E,EIF4E2,EIF4EBP1,FLCN,FNIP1,FZD10,FZD2,FZD6,FZD7,GRB2,GSK3B,HRAS,IGF1R,IKBKB,INS1,KRAS,LAMTOR1,LAMTOR2,LPIN1,MAP2K1,MAP2K2,MAPK1,MAPK3,MIOS,MTOR,NPRL2,NPRL3,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PRKAA2,PRKCA,PRKCB,PRKCG,PTEN,RAF1,RHEB,RICTOR,RPS6,RPS6KB1,RRAGA,RRAGD,SEH1L,SESN2,SGK1,SKP2,SLC38A9,SLC3A2,STK11,STRADA,STRADB,TBC1D7,TSC2,TTI1,ULK1,ULK2,WDR24,WDR59,WNT10A,WNT4,WNT5A,WNT5B,WNT7A,WNT7B",9.31760411231574e-16,15.897918832098728,19.279683969991616,Acc10,KEGG,TBI
Pancreatic cancer,51,75,6938,30178,1.3970214407732986e-16,2.9722391137053332,"AKT2,AKT3,ARAF,ARHGEF6,BAD,BAX,BCL2L1,BRCA2,CCND1,CDC42,CDKN1A,CDKN2A,E2F2,EGFR,GADD45A,GADD45B,GADD45G,IKBKB,IKBKG,JAK1,KRAS,MAP2K1,MAPK1,MAPK10,MAPK3,MAPK8,MAPK9,MTOR,NFKB1,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,RAC1,RAC3,RAF1,RALB,RALGDS,RB1,RPS6KB1,SMAD2,SMAD3,STAT1,STAT3,TGFB2,TGFB3,TGFBR1,TGFBR2,TRP53,VEGFA",1.0045249407465148e-15,15.854796928504232,21.868996162634215,Acc10,KEGG,TBI
Influenza A,79,145,6938,30178,2.1344637397075975e-16,2.3855697364538124,"ACTB,ADAR,AKT2,AKT3,ATF2,CASP1,CCL12,CPSF4,CYCS,DDX39B,DNAJB1,EIF2AK1,EIF2AK2,EIF2AK3,EP300,FAS,FURIN,GSK3B,H2-AB1,H2-DMA,HSPA1A,HSPA2,HSPA8,ICAM1,IFNA6,IFNAR2,IFNGR1,IFNGR2,IKBKB,IL33,IRF3,IRF9,IVNS1ABP,JAK1,JUN,KPNA1,KPNA2,MAP2K1,MAP2K2,MAP2K3,MAP2K4,MAP2K6,MAP2K7,MAPK1,MAPK10,MAPK11,MAPK12,MAPK3,MAPK8,MAPK9,MAVS,MX2,MYD88,NFKB1,NFKBIA,NFKBIB,NUP98,NXF1,NXT1,NXT2,OAS1G,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PML,PRKCA,PRKCB,RAF1,RSAD2,STAT1,STAT2,TBK1,TICAM1,TLR3,TMPRSS13,TYK2,VDAC1",1.499088486957429e-15,15.670711218596583,19.11078028825104,Acc10,KEGG,TBI
HIF-1 signaling pathway,61,100,6938,30178,4.1270617267115856e-16,2.667932849602303,"AKT2,AKT3,ALDOA,ANGPT1,ANGPT2,BCL2,CAMK2A,CAMK2B,CAMK2D,CAMK2G,CDKN1A,CDKN1B,EDN1,EGFR,EGLN1,EIF4E,EIF4E2,EIF4EBP1,ENO1,ENO1B,ENO2,ENO3,ENO4,EP300,FLT1,GAPDH,HIF1A,HK1,HKDC1,IFNGR1,IFNGR2,IGF1R,INS1,MAP2K1,MAP2K2,MAPK1,MAPK3,MKNK2,MTOR,NFKB1,NOS3,PDHB,PFKL,PGK1,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PRKCA,PRKCB,PRKCG,RBX1,RPS6,RPS6KB1,SLC2A1,STAT3,TEK,TFRC,VEGFA,VHL",2.832665094242952e-15,15.384359035515665,19.993947566683307,Acc10,KEGG,TBI
Adrenergic signaling in cardiomyocytes,77,142,6938,30178,7.244994491543758e-16,2.3738439879779465,"ADCY1,ADCY4,ADCY6,ADCY7,ADCY8,ADRA1A,ADRA1D,AGT,AKT2,AKT3,ATF2,ATF4,ATP1A1,ATP1B1,ATP1B2,ATP1B3,ATP2A2,ATP2B2,ATP2B3,BCL2,CACNA1C,CACNA1F,CACNA2D1,CACNA2D3,CACNB1,CACNB2,CACNB3,CACNB4,CACNG2,CACNG3,CACNG4,CACNG5,CALM2,CALM3,CALML4,CAMK2A,CAMK2B,CAMK2D,CAMK2G,CREB1,CREB3,CREB3L2,CREM,GNAI2,GNAQ,GNAS,MAPK1,MAPK11,MAPK12,MAPK3,PIK3R6,PLCB3,PLCB4,PPP1CB,PPP1CC,PPP1R1A,PPP2CA,PPP2CB,PPP2R2B,PPP2R2C,PPP2R3C,PPP2R5A,PPP2R5B,PPP2R5C,PPP2R5D,PPP2R5E,PRKACA,PRKACB,PRKCA,RAPGEF4,RPS6KA5,SCN1B,SLC8A1,SLC9A1,TNNC1,TPM2,TPM3",4.8621963032138105e-15,15.139961940391986,18.410992255156003,Acc10,KEGG,TBI
Necroptosis,75,137,6938,30178,8.562485113936735e-16,2.3962724809828755,"2610002M06RIK,AIFM1,BAX,BCL2,BID,BIRC2,CAMK2A,CAMK2B,CAMK2D,CAMK2G,CASP1,CHMP2A,CHMP3,CHMP4B,CHMP5,CHMP7,EIF2AK2,FADD,FAS,FTH1,FTL1,GLUD1,GLUL,H2AFB1,H2AFX,H2AFY,HIST1H2AD,HIST1H2AF,HIST1H2AG,HIST1H2AH,HIST1H2AK,HIST1H2AN,HIST1H2AP,HIST2H2AA1,HIST2H2AB,HIST3H2A,HSP90AA1,HSP90AB1,IFNA6,IFNAR2,IFNGR1,IFNGR2,IL33,IRF9,JAK1,MAPK10,MAPK8,MAPK9,PARP1,PLA2G4E,PPID,PYGB,PYGL,PYGM,RBCK1,RNF31,SHARPIN,SLC25A5,SMPD1,SPATA2L,SQSTM1,STAT1,STAT2,STAT3,STAT6,TICAM1,TLR3,TRAF2,TYK2,USP21,VDAC1,VDAC2,VDAC3,VPS4B,ZBP1",5.6214576182802044e-15,15.067400170529096,18.42258625584167,Acc10,KEGG,TBI
Ras signaling pathway,106,225,6938,30178,1.480720594392495e-15,2.0654320373270623,"4930544G11RIK,AKT2,AKT3,ANGPT1,ANGPT2,BAD,BCL2L1,BDNF,BRAP,CALM2,CALM3,CALML4,CDC42,EFNA3,EGFR,ETS1,ETS2,FGF1,FGF10,FGF15,FGF9,FGFR1,FGFR3,FLT1,GNB2,GNB4,GNB5,GNG10,GNG11,GNG13,GNG2,GNG5,GNG7,GRB2,GRIN1,HRAS,IGF1R,IGF2,IKBKB,IKBKG,INS1,KRAS,MAP2K1,MAP2K2,MAPK1,MAPK10,MAPK3,MAPK8,MAPK9,MRAS,NF1,NFKB1,NGF,NGFR,NTRK2,PAK1,PAK4,PAK7,PDGFB,PDGFRA,PGF,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PLA2G2F,PLA2G4E,PLA2G6,PLD2,PRKACA,PRKACB,PRKCA,PRKCB,PRKCG,PTPN11,RAB5A,RAB5C,RAC1,RAC3,RAF1,RALB,RALGDS,RAP1B,RAPGEF5,RASA1,RASA2,RASAL1,RASGRF1,RASGRP1,RASGRP3,RASSF1,RASSF5,RGL2,RRAS,RRAS2,SHC1,STK4,TBK1,TEK,TIAM1,VEGFA,VEGFB,VEGFC,VEGFD,ZAP70",9.514417436309224e-15,14.829526883248816,16.611865739012288,Acc10,KEGG,TBI
cAMP signaling pathway,98,202,6938,30178,1.5987783534530696e-15,2.126118097109633,"4930544G11RIK,ACOX3,ADCY1,ADCY4,ADCY6,ADCY7,ADCY8,ADORA1,AKT2,AKT3,ATP1A1,ATP1B1,ATP1B2,ATP1B3,ATP2A2,ATP2B2,ATP2B3,BAD,BDNF,CACNA1C,CACNA1F,CALM2,CALM3,CALML4,CAMK2A,CAMK2B,CAMK2D,CAMK2G,CNGA1,CNGA4,CREB1,CREB3,CREB3L2,DRD1,DRD2,EDN1,EDNRA,EP300,F2R,FOS,GHSR,GNAI2,GNAS,GRIA1,GRIA2,GRIA3,GRIN1,HCN2,HHIP,HTR1A,HTR1D,HTR1F,HTR4,JUN,LIPE,MAP2K1,MAP2K2,MAPK1,MAPK10,MAPK3,MAPK8,MAPK9,NFATC1,NFKB1,NFKBIA,NPY1R,ORAI1,PAK1,PDE10A,PDE4A,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PLD2,PPP1CB,PPP1CC,PPP1R1B,PRKACA,PRKACB,PTCH1,PTGER3,RAC1,RAC3,RAF1,RAP1B,RAPGEF4,ROCK1,ROCK2,RRAS,RRAS2,SLC9A1,SST,SSTR1,TIAM1,VAV3,VIP",1.0058980473808897e-14,14.796211740471682,16.86460392407475,Acc10,KEGG,TBI
Calcium signaling pathway,92,185,6938,30178,1.6626938052185317e-15,2.178683859068311,"ADCY1,ADCY4,ADCY7,ADCY8,ADORA2B,ADRA1A,ADRA1D,ATP2A2,ATP2A3,ATP2B2,ATP2B3,AVPR1A,CACNA1B,CACNA1C,CACNA1F,CACNA1G,CACNA1H,CALM2,CALM3,CALML4,CAMK1,CAMK1D,CAMK1G,CAMK2A,CAMK2B,CAMK2D,CAMK2G,CXCR4,DRD1,EDNRA,EDNRB,EGFR,F2R,GNA11,GNAQ,GNAS,GRIN1,GRM1,GRPR,HRH1,HTR2A,HTR2C,HTR4,HTR5B,ITPKA,ITPKC,ITPR1,MCU,MYLK,NOS1,NOS3,NTSR1,ORAI1,ORAI3,P2RX4,PDE1A,PDE1B,PDE1C,PDGFRA,PHKA2,PHKG1,PHKG2,PLCB3,PLCB4,PLCD1,PLCD3,PLCD4,PPP3CA,PPP3CB,PPP3CC,PPP3R1,PRKACA,PRKACB,PRKCA,PRKCB,PRKCG,PTGER3,PTK2B,RYR1,SLC25A5,SLC8A1,SLC8A2,SPHK2,STIM1,TACR1,TACR3,TNNC1,TPCN1,TRHR,VDAC1,VDAC2,VDAC3",1.0247623044408094e-14,14.779187721284167,17.091646290466954,Acc10,KEGG,TBI
NOD-like receptor signaling pathway,81,155,6938,30178,2.1796132063238882e-15,2.288065066535698,"4930544G11RIK,ANTXR1,ATG16L1,ATG5,BCL2,BCL2L1,BIRC2,BRCC3,CASP1,CCL12,CTSB,CYBA,DEFA1,DEFA6,DHX33,FADD,GABARAP,GABARAPL1,GABARAPL2,GBP2,GBP3,GBP7,GM5136,GSDMD,HSP90AA1,HSP90AB1,IFNA6,IFNAR2,IKBKB,IKBKG,IRF3,IRF9,ITPR1,JAK1,JUN,MAP3K7,MAPK1,MAPK10,MAPK11,MAPK12,MAPK3,MAPK8,MAPK9,MAVS,MCU,MFN1,MFN2,MYD88,NAMPT,NFKB1,NFKBIA,NFKBIB,NOD1,OAS1G,PLCB3,PLCB4,PSTPIP1,RBCK1,RIPK2,RNF31,SHARPIN,STAT1,STAT2,TAB1,TAB3,TANK,TBK1,TICAM1,TRAF2,TRAF3,TRAF6,TRIP6,TRP53BP1,TRPV2,TXN1,TXN2,TXNIP,TYK2,VDAC1,VDAC2,VDAC3",1.3164863766196284e-14,14.661620569360233,17.45171620340683,Acc10,KEGG,TBI
Hepatitis C,75,139,6938,30178,2.44965352981902e-15,2.3616365027486683,"AKT2,AKT3,ARAF,BAD,BAX,BID,CCND1,CD81,CDKN1A,CLDN1,CLDN10,CLDN11,CLDN15,CLDN23,CLDN7,CLDN9,CTNNB1,CYCS,E2F2,EGFR,EIF2AK1,EIF2AK2,EIF2AK3,FADD,FAS,GRB2,GSK3B,HRAS,IFNA6,IFNAR2,IKBKB,IKBKG,IRF3,IRF9,JAK1,KRAS,MAP2K1,MAP2K2,MAPK1,MAPK3,MAVS,MX2,NFKB1,NFKBIA,OAS1G,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PPP2CA,PPP2CB,PPP2R2B,PPP2R2C,PSME3,RAF1,RB1,RSAD2,STAT1,STAT2,STAT3,TBK1,TICAM1,TLR3,TRAF2,TRAF3,TRAF6,TRP53,TYK2,YWHAB,YWHAE,YWHAG,YWHAH,YWHAQ,YWHAZ",1.4505791490300864e-14,14.610895336340862,17.714657292831003,Acc10,KEGG,TBI
Regulation of actin cytoskeleton,101,212,6938,30178,2.7203692789022872e-15,2.0880639976730726,"4930544G11RIK,ABI2,ACTB,ACTN1,ACTN4,APC2,ARAF,ARHGEF1,ARHGEF4,ARHGEF6,ARPC1A,ARPC1B,ARPC3,ARPC4,ARPC5,BAIAP2,BCAR1,BRK1,CDC42,CFL1,CFL2,CRK,CRKL,CXCL12,CXCR4,CYFIP2,DIAPH1,DOCK1,EGFR,F2R,FGF1,FGF10,FGF15,FGF9,FGFR1,FGFR3,GIT1,GNA13,GSN,HRAS,INS1,IQGAP1,IQGAP2,ITGA11,ITGA6,ITGA7,ITGAV,ITGB4,ITGB5,KNG1,KRAS,LIMK1,LIMK2,LPAR1,LPAR4,MAP2K1,MAP2K2,MAPK1,MAPK3,MRAS,MYH10,MYL12B,MYLK,NCKAP1,PAK1,PAK4,PAK7,PDGFB,PDGFRA,PFN1,PFN2,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PIKFYVE,PIP4K2A,PIP5K1A,PIP5K1B,PPP1CB,PPP1CC,PPP1R12C,PXN,RAC1,RAC3,RAF1,ROCK1,ROCK2,RRAS,RRAS2,SLC9A1,SRC,SSH3,TIAM1,TMSB4X,VAV3,VCL,WAS,WASF1,WASL",1.5799067735163283e-14,14.565372138280551,16.423103156047166,Acc10,KEGG,TBI
Apoptosis,73,136,6938,30178,8.248753848402575e-15,2.348915379322695,"ACTB,AIFM1,AKT2,AKT3,ATF4,BAD,BAX,BBC3,BCL2,BCL2L1,BCL2L11,BECN1,BID,BIRC2,BOK,CASP6,CTSB,CTSD,CTSF,CTSH,CTSK,CTSO,CTSS,CTSZ,CYCS,DAB2IP,DAXX,DDIT3,DFFA,DIABLO,EIF2AK3,FADD,FAS,FOS,GADD45A,GADD45B,GADD45G,HRAS,HRK,IKBKB,IKBKG,ITPR1,JUN,KRAS,LMNA,LMNB2,MAP2K1,MAP2K2,MAP3K14,MAPK1,MAPK10,MAPK3,MAPK8,MAPK9,MCL1,NFKB1,NFKBIA,NGF,NGFR,PARP1,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PMAIP1,PRF1,RAF1,TRAF2,TRP53,TUBA1A,TUBA1B,TUBA3B",4.700233324938826e-14,14.083611656012502,17.021967466113,Acc10,KEGG,TBI
GnRH signaling pathway,54,88,6938,30178,1.3885793611808326e-14,2.6821777059389817,"ADCY1,ADCY4,ADCY6,ADCY7,ADCY8,ATF4,CACNA1C,CACNA1F,CALM2,CALM3,CALML4,CAMK2A,CAMK2B,CAMK2D,CAMK2G,CDC42,EGFR,EGR1,GNA11,GNAQ,GNAS,GRB2,HBEGF,HRAS,ITPR1,JUN,KRAS,MAP2K1,MAP2K2,MAP2K3,MAP2K4,MAP2K6,MAP2K7,MAP3K3,MAPK1,MAPK10,MAPK11,MAPK12,MAPK3,MAPK8,MAPK9,MMP14,MMP2,PLA2G4E,PLCB3,PLCB4,PLD2,PRKACA,PRKACB,PRKCA,PRKCB,PTK2B,RAF1,SRC",7.765758649566878e-14,13.857429294064262,18.063219296360916,Acc10,KEGG,TBI
Lysosome,66,119,6938,30178,1.9214864356728454e-14,2.425959111981109,"ABCA2,AP1B1,AP1M1,AP1M2,AP1S1,AP3B1,AP3B2,AP3D1,AP3M2,AP4B1,AP4M1,ARSB,ARSG,ATP6AP1,ATP6V0A1,ATP6V0A2,ATP6V1H,CD164,CLN3,CLTA,CLTB,CTSA,CTSB,CTSD,CTSF,CTSH,CTSK,CTSO,CTSS,CTSZ,DNASE2A,GALC,GGA1,GGA3,GLB1,GM2A,GNPTAB,GUSB,HEXA,HEXB,HYAL1,IDS,IDUA,IGF2R,LAMP1,LAMP2,LAPTM4A,LAPTM4B,LAPTM5,LIPA,LITAF,M6PR,MANBA,MCOLN1,NAGA,NAGLU,NPC2,PPT2,PSAP,SLC11A1,SLC11A2,SLC17A5,SMPD1,SORT1,TCIRG1,TPP1",1.0550707337694533e-13,13.716362676998866,16.890074770521238,Acc10,KEGG,TBI
Choline metabolism in cancer,58,99,6938,30178,2.7681040410558355e-14,2.5613143689625133,"AKT2,AKT3,CHKB,CHPT1,DGKA,DGKB,DGKE,DGKQ,DGKZ,EGFR,EIF4EBP1,FOS,GPCPD1,GRB2,HIF1A,HRAS,JUN,KRAS,LYPLA1,MAP2K1,MAP2K2,MAPK1,MAPK10,MAPK3,MAPK8,MAPK9,MTOR,PCYT1A,PCYT1B,PDGFB,PDGFRA,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PIP5K1A,PIP5K1B,PLA2G4E,PLD2,PLPP1,PLPP2,PLPP3,PRKCA,PRKCB,PRKCG,RAC1,RAC3,RAF1,RALGDS,RHEB,RPS6KB1,SLC22A5,SLC44A1,TSC2,WAS,WASF1,WASL",1.4927989649979684e-13,13.557817590657734,17.220186538113246,Acc10,KEGG,TBI
Peroxisome,51,82,6938,30178,3.433287672981672e-14,2.7178792376415286,"ABCD1,ABCD2,ABCD4,ACAA1A,ACOT8,ACOX2,ACOX3,ACSL1,ACSL3,ACSL4,ACSL6,AGPS,CAT,CRAT,DDO,DECR2,ECH1,ECI2,FAR1,GNPAT,GSTK1,HACL1,HMGCL,IDH1,IDH2,MPV17,MPV17L,MPV17L2,NUDT19,NUDT7,PAOX,PECR,PEX11A,PEX13,PEX14,PEX16,PEX2,PEX26,PEX5,PEX5L,PEX6,PMVK,PRDX1,PRDX5,PXMP2,SCP2,SLC25A17,SLC27A2,SOD1,SOD2,XDH",1.8190401355095877e-13,13.464289805792344,17.68067804894371,Acc10,KEGG,TBI
Renal cell carcinoma,45,68,6938,30178,3.972986101423746e-14,2.8906880025805854,"AKT2,AKT3,ARAF,ARNT2,BAD,CDC42,CDKN1A,CRK,CRKL,EGLN1,EP300,EPAS1,ETS1,FLCN,GRB2,HIF1A,HRAS,JUN,KRAS,MAP2K1,MAP2K2,MAPK1,MAPK3,PAK1,PAK4,PAK7,PDGFB,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PRCC,PTPN11,RAC1,RAF1,RAP1B,RAPGEF1,RBX1,SLC2A1,TFE3,TGFB2,TGFB3,VEGFA,VHL",2.068692763155123e-13,13.400882954221137,18.206252055120235,Acc10,KEGG,TBI
Glioma,47,73,6938,30178,5.1756479006163403e-14,2.8127201196381355,"AKT2,AKT3,ARAF,BAX,CALM2,CALM3,CALML4,CAMK1,CAMK1D,CAMK1G,CAMK2A,CAMK2B,CAMK2D,CAMK2G,CCND1,CDKN1A,CDKN2A,E2F2,EGFR,GADD45A,GADD45B,GADD45G,GRB2,HRAS,IGF1R,KRAS,MAP2K1,MAP2K2,MAPK1,MAPK3,MDM2,MTOR,PDGFB,PDGFRA,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PRKCA,PRKCB,PRKCG,PTEN,RAF1,RB1,SHC1,TRP53",2.6492299423493813e-13,13.286035276392811,17.781270669956687,Acc10,KEGG,TBI
