Term,k,M,K,N,pval,odds_ratio,genes,padj,neg_log10_pval,combined_score,Accession,GeneSet,Condition
Bile secretion,2,63,271,30178,0.1099716185339689,3.552712451263176,"KCNN2,SLC2A1",0.3652930733896573,0.958719383064359,1.4531532097381863,Acc5,KEGG,Obesity/GLP-1R
Signaling pathways regulating pluripotency of stem cells,3,129,271,30178,0.1104374407922219,2.606550835769367,"LIFR,SMAD1,WNT7A",0.3652930733896573,0.9568836659832812,1.2274443104378672,Acc5,KEGG,Obesity/GLP-1R
Apelin signaling pathway,3,133,271,30178,0.1181114599315223,2.527821792452036,"AGTR1A,CCN2,KLF2",0.3746505699535643,0.9277079623054876,1.1695434532963072,Acc5,KEGG,Obesity/GLP-1R
Renin secretion,2,66,271,30178,0.1187414235224866,3.390887695235521,"AGTR1A,EDN3",0.3746505699535643,0.9253977488725252,1.369155040945259,Acc5,KEGG,Obesity/GLP-1R
Ubiquitin mediated proteolysis,3,136,271,30178,0.1239938109327819,2.4718141825920963,"CBL,SOCS3,UBR5",0.3746505699535643,0.9065999918121328,1.1284244087083417,Acc5,KEGG,Obesity/GLP-1R
Renal cell carcinoma,2,68,271,30178,0.1246818319913191,3.290937110630205,"CDKN1A,SLC2A1",0.3746505699535643,0.9041968251161188,1.3169673322068145,Acc5,KEGG,Obesity/GLP-1R
Prolactin signaling pathway,2,68,271,30178,0.1246818319913191,3.290937110630205,"FOS,SOCS3",0.3746505699535643,0.9041968251161188,1.3169673322068145,Acc5,KEGG,Obesity/GLP-1R
Gastric acid secretion,2,69,271,30178,0.1276784946137306,3.243134657123315,"EZR,KCNK2",0.3746505699535643,0.8938822464883652,1.2919300685819146,Acc5,KEGG,Obesity/GLP-1R
Melanoma,2,70,271,30178,0.1306920592861271,3.1966979880023354,"CDKN1A,FGF7",0.3746505699535643,0.883750798899809,1.267562023460859,Acc5,KEGG,Obesity/GLP-1R
Adipocytokine signaling pathway,2,70,271,30178,0.1306920592861271,3.1966979880023354,"SLC2A1,SOCS3",0.3810005796137942,0.883750798899809,1.267562023460859,Acc5,KEGG,Obesity/GLP-1R
Human cytomegalovirus infection,4,223,271,30178,0.1418449943580415,2.0116481121764576,"CDKN1A,IL1R1,IL6RA,PTGS2",0.394629148314666,0.8481859856421072,0.9351144252049662,Acc5,KEGG,Obesity/GLP-1R
Gastric cancer,3,145,271,30178,0.1422500418343563,2.3176966906326766,"CDKN1A,FGF7,WNT7A",0.394629148314666,0.8469475972110814,1.01571950068054,Acc5,KEGG,Obesity/GLP-1R
Pancreatic cancer,2,75,271,30178,0.1459947279800949,2.983089310045832,"BCL2L1,CDKN1A",0.3985887811520052,0.835662826753185,1.154934266677429,Acc5,KEGG,Obesity/GLP-1R
Salmonella infection,2,76,271,30178,0.149098607679271,2.943740343053844,"CXCL2,FOS",0.400702508138041,0.8265264120804254,1.1341013540678295,Acc5,KEGG,Obesity/GLP-1R
RNA degradation,2,77,271,30178,0.1522157654641269,2.9054134271525576,"BTG2,PFKP",0.4012950526346192,0.8175403639945679,1.1137872734290086,Acc5,KEGG,Obesity/GLP-1R
Complement and coagulation cascades,2,78,271,30178,0.1553457152165882,2.8680692526846374,"F2R,F3",0.4012950526346192,0.8087007210601491,1.0939743332537777,Acc5,KEGG,Obesity/GLP-1R
Steroid biosynthesis,1,19,271,30178,0.1575517633552883,5.876790272608585,CYP51,0.4012950526346192,0.8025767317398339,1.5474899408446563,Acc5,KEGG,Obesity/GLP-1R
MicroRNAs in cancer,3,154,271,30178,0.1613347632698057,2.1815929314996825,"CDKN1A,EZR,PTGS2",0.4012950526346192,0.7922720438349565,0.9169613972724132,Acc5,KEGG,Obesity/GLP-1R
Hematopoietic cell lineage,2,80,271,30178,0.1616420840552977,2.7961817168338903,"IL1R1,IL6RA",0.4012950526346192,0.7914455588240377,1.0557850119950165,Acc5,KEGG,Obesity/GLP-1R
NOD-like receptor signaling pathway,3,155,271,30178,0.1635016746437854,2.1674459457833497,"BCL2L1,CXCL2,NEK7",0.4012950526346192,0.7864777947784315,0.9067503581115576,Acc5,KEGG,Obesity/GLP-1R
Hippo signaling pathway,3,157,271,30178,0.1678615385163748,2.1396926234863405,"CCN2,SMAD1,WNT7A",0.4012950526346192,0.7750488007266076,0.8867526351289868,Acc5,KEGG,Obesity/GLP-1R
Insulin secretion,2,82,271,30178,0.1679839755214685,2.727800890049034,"KCNN2,SLC2A1",0.4012950526346192,0.7747321449082263,1.0194068780270935,Acc5,KEGG,Obesity/GLP-1R
ErbB signaling pathway,2,83,271,30178,0.171170855986605,2.694846274731031,"CBL,CDKN1A",0.4033066743793981,0.7665701775189796,1.0018604228647734,Acc5,KEGG,Obesity/GLP-1R
Other types of O-glycan biosynthesis,1,22,271,30178,0.1800590331408651,5.07490491737067,B4GALT1,0.4146116274616923,0.744585086207023,1.3433553480453562,Acc5,KEGG,Obesity/GLP-1R
Colorectal cancer,2,86,271,30178,0.1807899538350402,2.600580747193487,"CDKN1A,FOS",0.4146116274616923,0.7428257061351347,0.9516304102543852,Acc5,KEGG,Obesity/GLP-1R
Mannose type O-glycan biosynthesis,1,23,271,30178,0.1874275170916154,4.854095906508055,B4GALT1,0.424178064996814,0.7271666480066805,1.2850064128887788,Acc5,KEGG,Obesity/GLP-1R
Hepatocellular carcinoma,3,168,271,30178,0.1924122472841474,1.9988610326637175,"BCL2L1,CDKN1A,WNT7A",0.4294046717479873,0.7157672880225214,0.7860789416631673,Acc5,KEGG,Obesity/GLP-1R
Renin-angiotensin system,1,24,271,30178,0.1947300255601338,4.651687646550659,AGTR1A,0.4294046717479873,0.7105670791440049,1.230669636438235,Acc5,KEGG,Obesity/GLP-1R
Aldosterone synthesis and secretion,2,92,271,30178,0.2002534468122856,2.43049294750618,"AGTR1A,NR4A1",0.4359948462242168,0.6984199999944216,0.8609451048527601,Acc5,KEGG,Obesity/GLP-1R
Glycerophospholipid metabolism,2,94,271,30178,0.2067963119630816,2.378622200083809,"GPD1,LPIN1",0.4446120707206254,0.6844572107829552,0.8333047468970378,Acc5,KEGG,Obesity/GLP-1R
Circadian entrainment,2,95,271,30178,0.210076352216265,2.35350583817403,"FOS,KCNJ3",0.4460880565579949,0.6776228323156269,0.8199279079677428,Acc5,KEGG,Obesity/GLP-1R
Prostate cancer,2,97,271,30178,0.2166518319724463,2.304826703750953,"CDKN1A,ETV5",0.4544404280397654,0.6642376342909928,0.7940190650454632,Acc5,KEGG,Obesity/GLP-1R
AGE-RAGE signaling pathway in diabetic complications,2,100,271,30178,0.2265482807423497,2.2354589371980675,"AGTR1A,F3",0.4689316799407413,0.6448392293000399,0.757151383487924,Acc5,KEGG,Obesity/GLP-1R
Calcium signaling pathway,3,185,271,30178,0.2319141693515852,1.8141536538403376,"AGTR1A,AVPR1B,F2R",0.4689316799407413,0.6346727162899336,0.6566714630790255,Acc5,KEGG,Obesity/GLP-1R
Inflammatory mediator regulation of TRP channels,2,102,271,30178,0.2331641037867357,2.191480679971729,"IL1R1,IL1RAP",0.4689316799407413,0.6323383095189592,0.7338191054842792,Acc5,KEGG,Obesity/GLP-1R
"Parathyroid hormone synthesis, secretion and action",2,103,271,30178,0.2364764877341522,2.170132011415253,"CDKN1A,FOS",0.4689316799407413,0.6262120335939806,0.7225066812918582,Acc5,KEGG,Obesity/GLP-1R
Pentose phosphate pathway,1,30,271,30178,0.2371921869467703,3.720609650746636,PFKP,0.4689316799407413,0.6248996206272897,0.969805439035626,Acc5,KEGG,Obesity/GLP-1R
Leukocyte transendothelial migration,2,107,271,30178,0.2497485021015302,2.088727742527011,"EZR,NCF1",0.4881447995620818,0.6024971078306716,0.6794716998983997,Acc5,KEGG,Obesity/GLP-1R
Insulin resistance,2,109,271,30178,0.2563937620460867,2.050266092547704,"SLC2A1,SOCS3",0.4955025513699653,0.591092545229345,0.6592034477986777,Acc5,KEGG,Obesity/GLP-1R
Cholinergic synapse,2,112,271,30178,0.266366703561374,1.9951491744970005,"FOS,KCNJ3",0.5064051733197812,0.5745200638985821,0.630245084907201,Acc5,KEGG,Obesity/GLP-1R
Thyroid hormone signaling pathway,2,113,271,30178,0.2696912566112588,1.9774272155957415,"PFKP,SLC2A1",0.5064051733197812,0.5691331331430873,0.6209581555859769,Acc5,KEGG,Obesity/GLP-1R
Fructose and mannose metabolism,1,35,271,30178,0.2708678834036039,3.1885650817157662,PFKP,0.5064051733197812,0.5672424858766327,0.8124944332279286,Acc5,KEGG,Obesity/GLP-1R
Human immunodeficiency virus 1 infection,3,206,271,30178,0.2824394128635939,1.6280749466761784,"BCL2L1,FOS,WEE1",0.5223610646509479,0.5490746999897718,0.53054431767312,Acc5,KEGG,Obesity/GLP-1R
Ferroptosis,1,39,271,30178,0.2967386463660457,2.8611530392352305,SLC39A14,0.5429685869676582,0.5276258887673214,0.712804559251778,Acc5,KEGG,Obesity/GLP-1R
Bladder cancer,1,40,271,30178,0.3030621417320105,2.789531654942613,CDKN1A,0.5485805544841427,0.5184683119457305,0.6907254877066262,Acc5,KEGG,Obesity/GLP-1R
Measles,2,124,271,30178,0.3061844955260331,1.8013509787703337,"BCL2L1,FOS",0.5485805544841427,0.5140168047480463,0.5294896323249645,Acc5,KEGG,Obesity/GLP-1R
Nucleotide excision repair,1,43,271,30178,0.321694740788091,2.5946548651231667,ERCC5,0.5695018139215393,0.4925560390836734,0.6301998304374054,Acc5,KEGG,Obesity/GLP-1R
Dopaminergic synapse,2,130,271,30178,0.3259591183180728,1.7178686790726925,"FOS,KCNJ3",0.5695018139215393,0.4868368655830392,0.4867628660304594,Acc5,KEGG,Obesity/GLP-1R
Hedgehog signaling pathway,1,44,271,30178,0.3277946487106534,2.535601292450607,PTCH1,0.5695018139215393,0.4843981406203222,0.6117383619438753,Acc5,KEGG,Obesity/GLP-1R
Ovarian steroidogenesis,1,46,271,30178,0.3398309873299825,2.4251967870193,PTGS2,0.5706060852024379,0.4687370227217171,0.5770897695303558,Acc5,KEGG,Obesity/GLP-1R
Proteasome,1,46,271,30178,0.3398309873299825,2.4251967870193,PSME4,0.5706060852024379,0.4687370227217171,0.5770897695303558,Acc5,KEGG,Obesity/GLP-1R
Apoptosis,2,136,271,30178,0.3455839019204838,1.64175246464249,"BCL2L1,FOS",0.5706060852024379,0.4614464961408758,0.4482687421173226,Acc5,KEGG,Obesity/GLP-1R
Sphingolipid metabolism,1,47,271,30178,0.3457683895081846,2.3735180823493267,ACER2,0.5706060852024379,0.4612147128830108,0.5608168625356124,Acc5,KEGG,Obesity/GLP-1R
Type II diabetes mellitus,1,47,271,30178,0.3457683895081846,2.3735180823493267,SOCS3,0.5706060852024379,0.4612147128830108,0.5608168625356124,Acc5,KEGG,Obesity/GLP-1R
Insulin signaling pathway,2,137,271,30178,0.348837323317677,1.6297146205111928,"CBL,SOCS3",0.5706060852024379,0.4573770545773796,0.4422265910320913,Acc5,KEGG,Obesity/GLP-1R
Cocaine addiction,1,48,271,30178,0.3516525873922001,2.323992657040602,FOSB,0.5706060852024379,0.4538861827834313,0.5451929537877844,Acc5,KEGG,Obesity/GLP-1R
Hepatitis C,2,139,271,30178,0.3553277278455852,1.6061585514197334,"CDKN1A,SOCS3",0.5710469834573841,0.4493709012062183,0.4304421935290958,Acc5,KEGG,Obesity/GLP-1R
Retrograde endocannabinoid signaling,2,140,271,30178,0.3585643849616133,1.5946329033285551,"KCNJ3,PTGS2",0.5710469834573841,0.4454328496951487,0.4246957427713633,Acc5,KEGG,Obesity/GLP-1R
Adrenergic signaling in cardiomyocytes,2,142,271,30178,0.3650198188709139,1.572068606361319,"AGTR1A,TPM4",0.5717693485807891,0.4376835547418673,0.4134842412386908,Acc5,KEGG,Obesity/GLP-1R
Non-alcoholic fatty liver disease (NAFLD),2,143,271,30178,0.3682382894627956,1.5610231463074271,"IL6RA,SOCS3",0.5717693485807891,0.4338710554902345,0.4080153105051983,Acc5,KEGG,Obesity/GLP-1R
Amyotrophic lateral sclerosis (ALS),1,51,271,30178,0.3689906842585325,2.18706942236354,BCL2L1,0.5717693485807891,0.432984598139543,0.5018732349474482,Acc5,KEGG,Obesity/GLP-1R
Influenza A,2,145,271,30178,0.3746559963951221,1.5393892797191149,"IVNS1ABP,SOCS3",0.5749131766046962,0.4263673120970491,0.3973417651293014,Acc5,KEGG,Obesity/GLP-1R
Legionellosis,1,53,271,30178,0.3802919905389135,2.104398790105691,CXCL2,0.5749131766046962,0.4198828213183233,0.4756516871478216,Acc5,KEGG,Obesity/GLP-1R
Hepatitis B,2,147,271,30178,0.3810471054240428,1.518344089772661,"CDKN1A,FOS",0.5749131766046962,0.4190213330876842,0.3870087645814397,Acc5,KEGG,Obesity/GLP-1R
Regulation of lipolysis in adipocytes,1,56,271,30178,0.3968669387602414,1.991464801396308,PTGS2,0.5801972995063076,0.4013550787497765,0.4397901124124653,Acc5,KEGG,Obesity/GLP-1R
Phagosome,2,153,271,30178,0.4000500811387677,1.4585097261994109,"NCF1,TUBB2B",0.5801972995063076,0.3978856371701643,0.3579201591805165,Acc5,KEGG,Obesity/GLP-1R
VEGF signaling pathway,1,57,271,30178,0.4022931740565689,1.9564618692232243,PTGS2,0.5801972995063076,0.3954573362945495,0.4286730788270746,Acc5,KEGG,Obesity/GLP-1R
Wnt signaling pathway,2,154,271,30178,0.4031910721633593,1.4489906229036664,"TBL1X,WNT7A",0.5801972995063076,0.3944890930137107,0.3533343927605717,Acc5,KEGG,Obesity/GLP-1R
Arachidonic acid metabolism,1,58,271,30178,0.4076707694163068,1.9226659347112816,PTGS2,0.5801972995063076,0.3896904269739001,0.4179414986363076,Acc5,KEGG,Obesity/GLP-1R
Endometrial cancer,1,58,271,30178,0.4076707694163068,1.9226659347112816,CDKN1A,0.5801972995063076,0.3896904269739001,0.4179414986363076,Acc5,KEGG,Obesity/GLP-1R
Tight junction,2,157,271,30178,0.4125668166700341,1.42116088779063,"EZR,RAPGEF2",0.5801972995063076,0.3845057058748446,0.3399980672134424,Acc5,KEGG,Obesity/GLP-1R
Lysine degradation,1,59,271,30178,0.4130001592399513,1.8900156250980489,SETD7,0.5801972995063076,0.3840497808931902,0.4075774035134546,Acc5,KEGG,Obesity/GLP-1R
Long-term depression,1,60,271,30178,0.4182817740626869,1.8584536591385905,CRHR1,0.5801972995063076,0.3785310586717026,0.397563903122587,Acc5,KEGG,Obesity/GLP-1R
Glycolysis / Gluconeogenesis,1,60,271,30178,0.4182817740626869,1.8584536591385905,PFKP,0.5849143507218061,0.3785310586717026,0.397563903122587,Acc5,KEGG,Obesity/GLP-1R
Mitophagy,1,62,271,30178,0.428703381724903,1.798384111022202,BCL2L1,0.5898958532534666,0.3678430906468852,0.3785260439006133,Acc5,KEGG,Obesity/GLP-1R
Cellular senescence,2,166,271,30178,0.4402442737842089,1.343707046692903,"CDKN1A,IGFBP3",0.6009683737371742,0.3563062841513575,0.3034781352312353,Acc5,KEGG,Obesity/GLP-1R
Non-small cell lung cancer,1,66,271,30178,0.4489918194929195,1.689166750810586,CDKN1A,0.608083409077025,0.3477615716502382,0.3440166620656391,Acc5,KEGG,Obesity/GLP-1R
Pertussis,1,67,271,30178,0.453950746728487,1.6639000480750632,FOS,0.6099963159164045,0.342991265170238,0.3360598344320257,Acc5,KEGG,Obesity/GLP-1R
Chemokine signaling pathway,2,173,271,30178,0.4612716150097612,1.289036673304077,"CXCL2,NCF1",0.615028820013015,0.3360432694843304,0.2782878697642639,Acc5,KEGG,Obesity/GLP-1R
B cell receptor signaling pathway,1,70,271,30178,0.468562318984172,1.592431374623155,FOS,0.6196932917168053,0.3292326395871961,0.3136257581067834,Acc5,KEGG,Obesity/GLP-1R
Cardiac muscle contraction,1,72,271,30178,0.4780862878032866,1.548094327203916,TPM4,0.6196932917168053,0.3204937123108355,0.299772433993712,Acc5,KEGG,Obesity/GLP-1R
Glioma,1,73,271,30178,0.4827843086630924,1.5268368387152398,CDKN1A,0.6196932917168053,0.3162468536777862,0.2931507954100606,Acc5,KEGG,Obesity/GLP-1R
Bacterial invasion of epithelial cells,1,73,271,30178,0.4827843086630924,1.5268368387152398,CBL,0.6196932917168053,0.3162468536777862,0.2931507954100606,Acc5,KEGG,Obesity/GLP-1R
Rheumatoid arthritis,1,73,271,30178,0.4827843086630924,1.5268368387152398,FOS,0.6196932917168053,0.3162468536777862,0.2931507954100606,Acc5,KEGG,Obesity/GLP-1R
ECM-receptor interaction,1,83,271,30178,0.5275081383042263,1.3424345289339512,SV2C,0.6580086960326017,0.2777708357585101,0.2364359758816344,Acc5,KEGG,Obesity/GLP-1R
Gap junction,1,84,271,30178,0.5317628415612304,1.32640909010772,TUBB2B,0.6580086960326017,0.2742820135045168,0.2315834122178238,Acc5,KEGG,Obesity/GLP-1R
Th1 and Th2 cell differentiation,1,84,271,30178,0.5317628415612304,1.32640909010772,FOS,0.6580086960326017,0.2742820135045168,0.2315834122178238,Acc5,KEGG,Obesity/GLP-1R
Hypertrophic cardiomyopathy (HCM),1,84,271,30178,0.5317628415612304,1.32640909010772,TPM4,0.6580086960326017,0.2742820135045168,0.2315834122178238,Acc5,KEGG,Obesity/GLP-1R
Toll-like receptor signaling pathway,1,84,271,30178,0.5317628415612304,1.32640909010772,FOS,0.6580086960326017,0.2742820135045168,0.2315834122178238,Acc5,KEGG,Obesity/GLP-1R
Amoebiasis,1,87,271,30178,0.5442992768616735,1.280543178984369,IL1R1,0.6687105401443417,0.2641622426720746,0.217778958934785,Acc5,KEGG,Obesity/GLP-1R
TGF-beta signaling pathway,1,88,271,30178,0.5484033244496731,1.2659494799905755,SMAD1,0.6689742681230055,0.2608999211586514,0.2134145355548044,Acc5,KEGG,Obesity/GLP-1R
Dilated cardiomyopathy (DCM),1,89,271,30178,0.5524705460872319,1.2516837292887777,TPM4,0.6691896755422809,0.2576908706071256,0.2091620775984887,Acc5,KEGG,Obesity/GLP-1R
Morphine addiction,1,90,271,30178,0.5565012710036581,1.2377349952692416,KCNJ3,0.669358172116288,0.2545338394348527,0.2050178931823275,Acc5,KEGG,Obesity/GLP-1R
Drug metabolism,1,92,271,30178,0.5644545329538092,1.2107472272749222,TPMT,0.6721347899367959,0.2483710349303782,0.1970403347803197,Acc5,KEGG,Obesity/GLP-1R
Human papillomavirus infection,3,328,271,30178,0.5666252589583454,1.0183484047634208,"CDKN1A,PTGS2,WNT7A",0.6721347899367959,0.2467040694525062,0.1732552242534475,Acc5,KEGG,Obesity/GLP-1R
Glucagon signaling pathway,1,95,271,30178,0.5761187639696088,1.1723961885461522,SLC2A1,0.6738261416471383,0.239487979736584,0.1858021491580707,Acc5,KEGG,Obesity/GLP-1R
Melanogenesis,1,97,271,30178,0.5837214831710674,1.1481467345045937,WNT7A,0.6738261416471383,0.2337943227067047,0.1787604218462485,Acc5,KEGG,Obesity/GLP-1R
T cell receptor signaling pathway,1,97,271,30178,0.5837214831710674,1.1481467345045937,FOS,0.6738261416471383,0.2337943227067047,0.1787604218462485,Acc5,KEGG,Obesity/GLP-1R
Chagas disease (American trypanosomiasis),1,97,271,30178,0.5837214831710674,1.1481467345045937,FOS,0.6778959568273063,0.2337943227067047,0.1787604218462485,Acc5,KEGG,Obesity/GLP-1R
Choline metabolism in cancer,1,99,271,30178,0.5911883344424184,1.1248770563839057,FOS,0.6778959568273063,0.2282741441958942,0.1720534057367533,Acc5,KEGG,Obesity/GLP-1R
C-type lectin receptor signaling pathway,1,102,271,30178,0.6021391393515432,1.091683544947042,PTGS2,0.6854246024807578,0.2203031425122524,0.1625769482923493,Acc5,KEGG,Obesity/GLP-1R
Toxoplasmosis,1,103,271,30178,0.6057240673085766,1.0810487306031926,BCL2L1,0.6854246024807578,0.2177251701180172,0.15956467304834,Acc5,KEGG,Obesity/GLP-1R
Oocyte meiosis,1,111,271,30178,0.6332687317280676,1.002868473805164,SLK,0.7119099467792657,0.1984119551642292,0.1378130531841785,Acc5,KEGG,Obesity/GLP-1R
Glutamatergic synapse,1,113,271,30178,0.6398498955730488,0.985053061304728,KCNJ3,0.7146375457049636,0.1939218965946213,0.1329617038542955,Acc5,KEGG,Obesity/GLP-1R
Neurotrophin signaling pathway,1,119,271,30178,0.658895691183645,0.9351998481732566,IRAK3,0.727919999243479,0.1811833324908383,0.1196191569904785,Acc5,KEGG,Obesity/GLP-1R
Sphingolipid signaling pathway,1,120,271,30178,0.6619709520934963,0.9273756633345672,ACER2,0.727919999243479,0.1791610673915507,0.117558203733401,Acc5,KEGG,Obesity/GLP-1R
Endocytosis,2,253,271,30178,0.6652203715959741,0.8790860473280133,"ARF6,CBL",0.727919999243479,0.1770344594882233,0.111670772452603,Acc5,KEGG,Obesity/GLP-1R
Platelet activation,1,123,271,30178,0.6710319778670244,0.9046664439247132,F2R,0.727919999243479,0.1732567831390909,0.1116305405356073,Acc5,KEGG,Obesity/GLP-1R
AMPK signaling pathway,1,124,271,30178,0.6739982175608534,0.897340889276373,PFKP,0.727919999243479,0.1713412519876909,0.1097360829328526,Acc5,KEGG,Obesity/GLP-1R
Spliceosome,1,128,271,30178,0.6855990690549048,0.8691832885968158,RBMXL1,0.727919999243479,0.1639297807940069,0.1025383387645296,Acc5,KEGG,Obesity/GLP-1R
Autophagy,1,128,271,30178,0.6855990690549048,0.8691832885968158,BCL2L1,0.7323495727646461,0.1639297807940069,0.1025383387645296,Acc5,KEGG,Obesity/GLP-1R
Relaxin signaling pathway,1,128,271,30178,0.6855990690549048,0.8691832885968158,FOS,0.7323495727646461,0.1639297807940069,0.1025383387645296,Acc5,KEGG,Obesity/GLP-1R
Purine metabolism,1,131,271,30178,0.6940289555851007,0.8491935415494967,PDE9A,0.7323495727646461,0.1586224099651741,0.0975130663385955,Acc5,KEGG,Obesity/GLP-1R
Alcoholism,1,151,271,30178,0.7447533212318717,0.736227200619834,FOSB,0.7810827515358655,0.1279875513697717,0.070612585812192,Acc5,KEGG,Obesity/GLP-1R
Protein processing in endoplasmic reticulum,1,158,271,30178,0.760450330688561,0.7034455124449921,STT3B,0.7927118598692879,0.1189291469131892,0.0633479635556442,Acc5,KEGG,Obesity/GLP-1R
cGMP-PKG signaling pathway,1,167,271,30178,0.7792269871314303,0.6653357483478064,AGTR1A,0.8073918179916025,0.1083360148572342,0.0552542659732541,Acc5,KEGG,Obesity/GLP-1R
Huntington disease,1,181,271,30178,0.8055620901613534,0.6135869465166369,IFT57,0.8296807156152861,0.0939009799185987,0.0449278269779405,Acc5,KEGG,Obesity/GLP-1R
Epstein-Barr virus infection,1,197,271,30178,0.8318474315464818,0.5634517766497461,CDKN1A,0.8431716944053403,0.0799563199994405,0.0357321639189478,Acc5,KEGG,Obesity/GLP-1R
Focal adhesion,1,198,271,30178,0.8333673723773712,0.5605873619572249,PGF,0.8431716944053403,0.0791635068471237,0.0352326896210009,Acc5,KEGG,Obesity/GLP-1R
Viral carcinogenesis,1,198,271,30178,0.8333673723773712,0.5605873619572249,CDKN1A,0.8431716944053403,0.0791635068471237,0.0352326896210009,Acc5,KEGG,Obesity/GLP-1R
Thermogenesis,1,214,271,30178,0.8559057454546132,0.5183974782617722,ZFP516,0.8609110422116577,0.0675740583167304,0.0282226763082017,Acc5,KEGG,Obesity/GLP-1R
Herpes simplex virus 1 infection,2,385,271,30178,0.8624425845498473,0.5751369403543316,"BCL2L1,SOCS3",0.8624425845498472,0.0642698076090833,0.0292004867309699,Acc5,KEGG,Obesity/GLP-1R
Sphingolipid signaling pathway,12,120,352,30178,1.7955102201951372e-08,8.838018229932372,"FYN,GNAI1,HRAS,KRAS,MAPK14,PLCB2,PLD2,PPP2CA,PPP2R5D,PRKCB,RAC3,SGPP1",2.307476871389686e-06,7.745812118490167,17.708896196148178,Acc6,KEGG,Obesity/GLP-1R
Axon guidance,14,180,352,30178,2.984948797429588e-08,6.9008741660915565,"EPHB2,FYN,GNAI1,HRAS,KRAS,L1CAM,PLCG1,PLXNA4,PPP3CA,RAC3,SEMA6A,SSH2,TRPC3,WNT4",2.307476871389686e-06,7.525063114177664,15.554105345160933,Acc6,KEGG,Obesity/GLP-1R
Long-term depression,9,60,352,30178,3.1609272210817616e-08,13.167341882832991,"GNAI1,HRAS,ITPR3,KRAS,LYN,PLCB2,PPP1R17,PPP2CA,PRKCB",2.307476871389686e-06,7.500185503479136,19.882537621821207,Acc6,KEGG,Obesity/GLP-1R
Dopaminergic synapse,12,130,352,30178,4.42272819759174e-08,8.155456539931693,"CACNA1D,CREB3L1,GNAI1,GSK3A,ITPR3,MAPK14,PLCB2,PPP2CA,PPP2R5D,PPP3CA,PRKACA,PRKCB",2.421443688181477e-06,7.3543097497357985,16.285016123119828,Acc6,KEGG,Obesity/GLP-1R
GnRH signaling pathway,10,88,352,30178,8.271105486690229e-08,9.995117057744944,"CACNA1D,GRB2,HRAS,ITPR3,KRAS,MAPK14,PLCB2,PLD2,PRKACA,PRKCB",3.4202665450809943e-06,7.082436440304374,16.979796241352854,Acc6,KEGG,Obesity/GLP-1R
Glutamatergic synapse,11,113,352,30178,9.370593274194505e-08,8.580155820705006,"CACNA1D,GNAI1,GRIK5,GRK2,ITPR3,PLCB2,PLD2,PPP3CA,PRKACA,PRKCB,SHANK1",3.4202665450809943e-06,7.028232912041532,15.881654737325638,Acc6,KEGG,Obesity/GLP-1R
Rap1 signaling pathway,14,204,352,30178,1.4253039911244978e-07,6.084135103316688,"ACTG1,GNAI1,HRAS,INSR,KDR,KRAS,MAPK14,PLCB2,PLCG1,PRKCB,RAC3,RALGDS,RAP1B,SIPA1L3",4.459165343660928e-06,6.846092498751598,13.403675539005278,Acc6,KEGG,Obesity/GLP-1R
VEGF signaling pathway,8,57,352,30178,3.1790419568173805e-07,12.28573904974584,"HRAS,KDR,KRAS,MAPK14,PLCG1,PPP3CA,PRKCB,RAC3",8.70262735678758e-06,6.497703740253198,16.807553137462737,Acc6,KEGG,Obesity/GLP-1R
Human cytomegalovirus infection,14,223,352,30178,4.228978374690865e-07,5.562227854682524,"CALR,CREB3L1,GNAI1,GRB2,HRAS,ITPR3,KRAS,MAPK14,PLCB2,PPP3CA,PRKACA,PRKCB,RAC3,RIPK1",1.0290514045081103e-05,6.37376453565623,11.991155436428604,Acc6,KEGG,Obesity/GLP-1R
Gap junction,9,84,352,30178,6.15734927009918e-07,9.397749510763209,"GNAI1,GRB2,HRAS,ITPR3,KRAS,PLCB2,PRKACA,PRKCB,TUBA8",1.2796024940676835e-05,6.2106062107459294,14.542689605663435,Acc6,KEGG,Obesity/GLP-1R
cGMP-PKG signaling pathway,12,167,352,30178,6.844917887540015e-07,6.34074162759456,"ADRA2C,CACNA1D,CREB3L1,GNAI1,INSR,ITPR3,MEF2D,PDE3A,PDE5A,PLCB2,PPP3CA,SLC25A5",1.2796024940676835e-05,6.164631757347692,12.288822770293548,Acc6,KEGG,Obesity/GLP-1R
Fc epsilon RI signaling pathway,8,63,352,30178,7.011520515439363e-07,11.113454468293176,"FYN,GRB2,HRAS,KRAS,LYN,MAPK14,PLCG1,RAC3",1.2796024940676835e-05,6.154187790898104,15.350493839547514,Acc6,KEGG,Obesity/GLP-1R
Cholinergic synapse,10,112,352,30178,8.099137636018959e-07,7.847042427026349,"CACNA1D,CREB3L1,FYN,GNAI1,HRAS,ITPR3,KRAS,PLCB2,PRKACA,PRKCB",1.3643931863755016e-05,6.091561220609788,13.280110364894623,Acc6,KEGG,Obesity/GLP-1R
Long-term potentiation,8,65,352,30178,8.954597830243676e-07,10.77078666756086,"HRAS,ITPR3,KRAS,PLCB2,PPP3CA,PRKACA,PRKCB,RAP1B",1.4007549463024037e-05,6.047953914452368,14.911960701020384,Acc6,KEGG,Obesity/GLP-1R
