gene_symbol,n_groups,predominant_direction,n_up,n_down,mean_log2FC,groups
Fnip2,2,UP,2,0,6.821582101549018,Acc6_mbh_AC3174;Acc6_mbh_COMBO
Slc10a4-ps,2,UP,2,0,6.78320184433287,Acc6_dvc_AC3174;Acc6_dvc_AC710222
Il12rb2,2,UP,2,0,6.691918275430423,Acc6_mbh_AC3174;Acc6_mbh_COMBO
Irx5,2,UP,2,0,6.563166796753817,Acc6_mbh_AC3174;Acc6_mbh_COMBO
Lgi2,2,UP,2,0,6.013491260940841,Acc6_mbh_AC3174;Acc6_mbh_AC710222
Tbx19,2,UP,2,0,5.854567450464427,Acc6_mbh_AC710222;Acc6_mbh_COMBO
Slc22a15,2,UP,2,0,5.606325886965858,Acc6_mbh_AC710222;Acc6_mbh_COMBO
Lrrk1,2,UP,2,0,5.553885587698861,Acc6_dvc_AC3174;Acc8_frontalcortex_ST_A_Ex_KD
Creb3l1,2,UP,2,0,5.446852282270479,Acc6_mbh_AC3174;Acc6_mbh_COMBO
Rbl1,2,UP,1,1,5.203498809877581,Acc6_mbh_AC3174;Acc8_hippocampus_ST_A_Ex_KD
Insm2,2,UP,2,0,4.950457217922953,Acc6_mbh_COMBO;Acc8_hippocampus_ST_A_Ex_KD
Mrs2,2,UP,2,0,4.914029869383236,Acc6_mbh_AC3174;Acc6_mbh_COMBO
Vstm4,2,UP,1,1,4.770356013143237,Acc6_mbh_AC3174;Acc8_hippocampus_ST_A_Ex_KD
Uncx,2,UP,2,0,4.5454935969389325,Acc6_mbh_AC3174;Acc6_mbh_COMBO
Sgpp1,2,UP,2,0,4.507490892206924,Acc6_mbh_AC3174;Acc6_mbh_COMBO
Tmem266,2,UP,2,0,4.47844538378483,Acc6_dvc_AC710222;Acc6_dvc_COMBO
Fbxo32,2,UP,2,0,4.158414905648476,Acc6_mbh_AC3174;Acc6_mbh_COMBO
Cep57l1,2,UP,2,0,4.133442486343693,Acc6_mbh_AC3174;Acc6_mbh_COMBO
Jund,2,UP,2,0,3.928290698391218,Acc6_mbh_AC3174;Acc6_mbh_COMBO
Fam43b,2,UP,2,0,3.6986458209640842,Acc6_mbh_AC3174;Acc6_mbh_COMBO
Anxa4,2,UP,2,0,3.5595402216389007,Acc6_mbh_AC3174;Acc6_mbh_COMBO
Tlnrd1,2,UP,2,0,3.3180861479222794,Acc6_mbh_AC3174;Acc6_mbh_COMBO
Bod1,2,UP,2,0,3.2815744305061783,Acc6_mbh_AC3174;Acc6_mbh_COMBO
Ap1ar,2,UP,2,0,3.108519224113414,Acc6_mbh_AC3174;Acc6_mbh_COMBO
Nsmce4a,2,UP,2,0,3.0593483060661826,Acc6_mbh_AC3174;Acc6_mbh_COMBO
Habp4,2,UP,2,0,3.0588917858802067,Acc6_mbh_AC3174;Acc6_mbh_COMBO
Taf10,2,UP,2,0,2.9908131205767496,Acc6_mbh_AC3174;Acc6_mbh_COMBO
Hnrnpab,2,UP,2,0,2.950334838807856,Acc6_mbh_AC3174;Acc6_mbh_COMBO
Plcg1,2,UP,2,0,2.808043944153966,Acc6_mbh_AC3174;Acc6_mbh_COMBO
Ptov1,2,UP,2,0,2.7967685847493313,Acc6_mbh_AC3174;Acc6_mbh_COMBO
Odc1,2,UP,2,0,2.739734226021773,Acc6_mbh_AC3174;Acc6_mbh_COMBO
Bag1,2,UP,2,0,2.7151364045329167,Acc6_mbh_AC3174;Acc6_mbh_COMBO
Cdk16,2,UP,2,0,2.684821147972282,Acc6_mbh_AC3174;Acc6_mbh_COMBO
Scarf2,2,UP,2,0,2.649903145582975,Acc6_mbh_COMBO;Acc8_frontalcortex_ST_A_Ex_KD
Bean1,2,UP,2,0,2.6269561102276526,Acc6_mbh_AC3174;Acc6_mbh_COMBO
Dbf4,2,UP,1,1,2.4821565955138563,Acc3_hypothalamus_GLP_1_MK_801;Acc6_mbh_AC710222
Efhd2,2,UP,2,0,2.4775855058637695,Acc6_mbh_AC3174;Acc6_mbh_COMBO
Dtx1,2,UP,2,0,2.4628266878840614,Acc6_mbh_AC3174;Acc6_mbh_COMBO
Bc1,2,UP,2,0,2.4613442455345727,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gm39642,2,UP,2,0,2.443118419158399,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Rab24,2,UP,2,0,2.4118478325108295,Acc6_mbh_AC3174;Acc6_mbh_COMBO
Nanos1,2,UP,2,0,2.408618413518064,Acc6_mbh_AC3174;Acc6_mbh_COMBO
Gm33763,2,UP,2,0,2.347112975960891,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gm52502,2,UP,2,0,2.315620181124813,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Brap,2,UP,2,0,2.2932012429183297,Acc6_mbh_AC3174;Acc6_mbh_COMBO
Fyn,2,UP,2,0,2.260464333866312,Acc6_mbh_AC3174;Acc6_mbh_COMBO
Glrx5,2,UP,2,0,2.238315240198302,Acc6_mbh_AC3174;Acc6_mbh_COMBO
Chka,2,UP,2,0,2.2051057537931635,Acc6_mbh_AC3174;Acc6_mbh_COMBO
Neurl1a,2,UP,2,0,2.202023453518989,Acc6_mbh_AC710222;Acc6_mbh_COMBO
Rfxap,2,UP,2,0,2.0893362278160117,Acc6_mbh_AC3174;Acc6_mbh_COMBO
Tmem65,2,UP,2,0,2.081729933203748,Acc6_mbh_AC3174;Acc6_mbh_COMBO
Gm3604,2,UP,2,0,2.057106171147813,Acc6_mbh_AC3174;Acc8_hypothalamus_LT_A_Ex
Dcaf10,2,UP,2,0,2.0167028219829914,Acc6_mbh_AC3174;Acc6_mbh_COMBO
Rn7sk,2,UP,2,0,1.9406129619723025,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Tprg1l,2,UP,2,0,1.9193584729793054,Acc6_mbh_AC3174;Acc6_mbh_COMBO
Cnksr2,2,UP,2,0,1.8917802679586322,Acc6_mbh_AC3174;Acc6_mbh_COMBO
Cdk17,2,UP,2,0,1.885674951169933,Acc6_mbh_AC3174;Acc6_mbh_COMBO
Gm39450,2,UP,2,0,1.8535514106238014,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gm46060,2,UP,2,0,1.813722335963015,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Sh3gl3,2,UP,2,0,1.8103858338591534,Acc6_mbh_AC3174;Acc6_mbh_COMBO
Mapk1,2,UP,2,0,1.798149206154873,Acc6_mbh_AC3174;Acc6_mbh_COMBO
Rap1b,2,UP,2,0,1.7923301187340488,Acc6_mbh_AC3174;Acc6_mbh_COMBO
Gm12227,2,UP,2,0,1.788463337674064,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Hras,2,UP,2,0,1.7856787053868848,Acc6_mbh_AC3174;Acc6_mbh_COMBO
Gm45998,2,UP,2,0,1.7751913548352798,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Prkar2b,2,UP,2,0,1.765598981397003,Acc6_mbh_AC3174;Acc6_mbh_COMBO
9030607l20rik,2,UP,2,0,1.753398999615933,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Cmas,2,UP,2,0,1.729884312168466,Acc6_mbh_AC3174;Acc6_mbh_COMBO
Gm39443,2,UP,2,0,1.7220279144725201,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Hace1,2,UP,2,0,1.7208327183597534,Acc6_mbh_AC3174;Acc6_mbh_COMBO
Klhdc2,2,UP,2,0,1.6924824159105776,Acc6_mbh_AC3174;Acc6_mbh_COMBO
Gm32896,2,UP,2,0,1.6839863293326185,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Loc115488769,2,UP,2,0,1.6596298245467023,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gm34755,2,UP,2,0,1.6559974596023368,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Wsb2,2,UP,2,0,1.6550373282684911,Acc6_mbh_AC3174;Acc6_mbh_COMBO
Gm31725,2,UP,2,0,1.6353865823449933,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gm38900,2,UP,2,0,1.6333871202254373,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gm33851,2,UP,2,0,1.6210372882438318,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Dusp9,2,UP,2,0,1.6115727397823645,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Loc118567333,2,UP,2,0,1.6113348172540092,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Lnpep,2,UP,2,0,1.5669607969357409,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Slmap,2,UP,2,0,1.5600043270033324,Acc6_mbh_AC3174;Acc6_mbh_COMBO
Cyrib,2,UP,2,0,1.5558204184941942,Acc6_mbh_AC3174;Acc6_mbh_COMBO
Ppm1b,2,UP,2,0,1.5502076364164616,Acc6_mbh_AC3174;Acc6_mbh_COMBO
Cox7a1,2,UP,2,0,1.5434186603375908,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
A730063m14rik,2,UP,2,0,1.534077730806247,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gm46287,2,UP,2,0,1.5269261208388436,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gm36198,2,UP,2,0,1.5263835542872597,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gm14377,2,UP,2,0,1.5067310168471426,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Pnrc1,2,UP,2,0,1.4876259967702286,Acc6_mbh_AC3174;Acc6_mbh_COMBO
Gng13,2,UP,2,0,1.4491375630049286,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Pet117,2,UP,2,0,1.4457288654829312,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Pisd-ps1,2,UP,2,0,1.423255730217936,Acc6_mbh_AC3174;Acc6_mbh_COMBO
C030034l19rik,2,UP,2,0,1.4092583673329497,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gm31291,2,UP,2,0,1.406685689122006,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Nadk2,2,UP,2,0,1.4025837598452706,Acc6_dvc_AC3174;Acc6_dvc_COMBO
Tomm7,2,UP,2,0,1.3835020192322838,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gm5914,2,UP,2,0,1.3806651912180883,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
4931408d14rik,2,UP,2,0,1.373501192667053,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Nptx2,2,UP,2,0,1.3635212857661205,Acc5_nts_IP118_PY115;Acc5_pvn_IP118_PY115
Zbed6,2,UP,2,0,1.3528095637651913,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
A230051n06rik,2,UP,2,0,1.3319247696937557,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gm31623,2,UP,2,0,1.3318758640106858,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Loc118567533,2,UP,2,0,1.320538434774917,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gm52430,2,UP,2,0,1.319737101017909,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gm20594,2,UP,2,0,1.319542496605429,Acc8_hippocampus_ST_A_Ex_KD;Acc8_hippocampus_YA_Ex
Mt3,2,UP,2,0,1.3111934799768936,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gm32960,2,UP,2,0,1.3020766505880759,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
4933426b08rik,2,UP,2,0,1.2979194691362794,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Klk13,2,UP,2,0,1.2876842392448768,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Hs3st2,2,UP,2,0,1.2730620319304284,Acc3_hypothalamus_GLP_1_MK_801;Acc5_pvn_IP118_PY115
Gm13404,2,UP,2,0,1.2664842253879232,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gm33449,2,UP,2,0,1.26154775255173,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Tceal5,2,UP,2,0,1.256619674406783,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gm42378,2,UP,2,0,1.2545895821278088,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Loc115488765,2,UP,2,0,1.244472052313163,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Snrpf,2,UP,2,0,1.2355647558812648,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Brwd1,2,UP,2,0,1.2304322081329067,Acc6_mbh_AC3174;Acc6_mbh_COMBO
Rps21,2,UP,2,0,1.2298981779844373,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Loc118567400,2,UP,2,0,1.2190542476996882,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
A330015k06rik,2,UP,2,0,1.2058157585542748,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Mef2d,2,UP,2,0,1.2042498126750745,Acc6_mbh_AC3174;Acc6_mbh_COMBO
Rpl38,2,UP,2,0,1.190200336505455,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Loc118568383,2,UP,2,0,1.180879612242757,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Uqcr11,2,UP,2,0,1.1642878345935128,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gm34375,2,UP,2,0,1.1641792399836026,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gm35365,2,UP,2,0,1.1584028563220887,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Romo1,2,UP,2,0,1.1545899913810098,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gm32768,2,UP,2,0,1.1497731915814415,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Rnf11,2,UP,1,1,1.1472927223847642,Acc3_hypothalamus_GLP_1_MK_801;Acc6_mbh_COMBO
Nudt3,2,UP,2,0,1.1404534696313307,Acc6_mbh_AC3174;Acc6_mbh_COMBO
Lsm7,2,UP,2,0,1.1390395912983053,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Atp2c2,2,UP,2,0,1.1267221700715455,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Atp5k,2,UP,2,0,1.1240604318822647,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Ndufs6,2,UP,2,0,1.1196503773452469,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Fcor,2,UP,2,0,1.1150617727065333,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Wnt9a,2,UP,2,0,1.1148394522131837,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Snhg8,2,UP,2,0,1.1126132730738916,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Ndufa3,2,UP,2,0,1.1033066136272305,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Smim27,2,UP,2,0,1.0935571478145003,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gm4532,2,UP,2,0,1.0912749696665744,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Snhg10,2,UP,2,0,1.089830499471719,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Smc2os,2,UP,2,0,1.0859509109726404,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Rpl36a,2,UP,2,0,1.0847299840868811,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gm8350,2,UP,2,0,1.0824811457137902,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Cops9,2,UP,2,0,1.0813662493373921,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Snhg6,2,UP,2,0,1.0812184673541094,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Pet100,2,UP,2,0,1.0797434728220086,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Loc118567394,2,UP,2,0,1.075249757590384,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Socs5,2,UP,2,0,1.0743954883483635,Acc6_mbh_AC3174;Acc6_mbh_COMBO
5730408k05rik,2,UP,2,0,1.0740204794608457,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Naa38,2,UP,2,0,1.072802809064895,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gm40233,2,UP,2,0,1.0686783096972658,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gm19835,2,UP,2,0,1.0640766727926163,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Rps28,2,UP,2,0,1.0567242016327194,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Kif3b,2,UP,2,0,1.0565772185305762,Acc6_mbh_AC3174;Acc6_mbh_COMBO
Tmem258,2,UP,2,0,1.0543501900921195,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Rpl35a,2,UP,2,0,1.0486355583501519,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Pfdn6,2,UP,2,0,1.0468039693120024,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
1110038b12rik,2,UP,2,0,1.044195406728905,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Anapc13,2,UP,2,0,1.0395047708824774,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Snhg15,2,UP,2,0,1.0367840222363105,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Ccl21b,2,UP,2,0,1.0361320479917597,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Cox8a,2,UP,2,0,1.0319436809396318,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Cox6a2,2,UP,2,0,1.0301707330268002,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Rnaset2b,2,UP,2,0,1.0255330673057148,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gm46265,2,UP,2,0,1.0246266001465862,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
2210416o15rik,2,UP,2,0,1.0225369383121206,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
9330020h09rik,2,UP,2,0,1.0219227449303554,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Ndufa1,2,UP,2,0,1.020257193371485,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Dbi,2,UP,2,0,1.0110484191575964,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gm34057,2,UP,2,0,1.0108438617685103,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Fgf23,2,UP,2,0,1.0080112995541533,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Irak3,2,UP,2,0,0.9966535276868311,Acc3_hypothalamus_GLP_1_MK_801;Acc5_pvn_IP118_PY115
Rnaset2a,2,UP,2,0,0.9962111973767189,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Ankrd61,2,UP,2,0,0.9860221344182006,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Mea1,2,UP,2,0,0.9847267631375274,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gm41350,2,UP,2,0,0.9779227362141822,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Ndufb3,2,UP,2,0,0.9733105103416986,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gcnt7,2,UP,2,0,0.9726686102258498,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Ptgis,2,UP,2,0,0.9698583031573089,Acc8_frontalcortex_ST_A_Ex;Acc8_frontalcortex_ST_A_Ex_KD
Map1lc3a,2,UP,2,0,0.9695156427388041,Acc6_mbh_AC3174;Acc6_mbh_COMBO
Gm30583,2,UP,2,0,0.9673733305594376,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Atp5mpl,2,UP,2,0,0.9595671889549291,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Dpm3,2,UP,2,0,0.9578567383486882,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gm42456,2,UP,2,0,0.9570572734800495,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
S100a4,2,UP,2,0,0.9566754533228192,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gm39326,2,UP,2,0,0.955348814556218,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gm32059,2,UP,2,0,0.9504580932566109,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Sem1,2,UP,2,0,0.9498448144661378,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Cartpt,2,UP,2,0,0.9450515947183997,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Uqcrb,2,UP,2,0,0.9422891027296147,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gm16206,2,UP,2,0,0.9418029728559031,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gm15743,2,UP,2,0,0.9406630103770152,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Fam107b,2,UP,2,0,0.9401631395761506,Acc5_arc_IP118_PY115;Acc5_pvn_IP118_PY115
A330040f15rik,2,UP,2,0,0.9383627089833924,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Micos13,2,UP,2,0,0.9333289943478043,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Syndig1l,2,UP,1,1,0.9271894074594416,Acc6_mbh_COMBO;Acc8_hypothalamus_LT_A_Ex
Lamtor2,2,UP,2,0,0.918750472754876,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gm10382,2,UP,2,0,0.9184993878548371,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Rpl37,2,UP,2,0,0.9175046708423962,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gm40167,2,UP,2,0,0.9168151180416507,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Rpl36,2,UP,2,0,0.9155484566294386,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Pin4,2,UP,2,0,0.9102878567033602,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Mrps18c,2,UP,2,0,0.9088946591218692,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Loc115490354,2,UP,2,0,0.9084434028596522,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Tceal6,2,UP,2,0,0.9050679457718025,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Hypk,2,UP,2,0,0.9035968820909732,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
5430416n02rik,2,UP,2,0,0.9025227421301382,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Bola2,2,UP,2,0,0.8939615059487496,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Trim72,2,UP,2,0,0.8927411696917913,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Cirbp,2,UP,2,0,0.8909025217445429,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Snhg3,2,UP,2,0,0.8880758195893459,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Uqcc2,2,UP,2,0,0.8828729613339517,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gm36331,2,UP,2,0,0.877679805335531,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Tmsb10,2,UP,2,0,0.8767525306596954,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Ndufa2,2,UP,2,0,0.8764149181841463,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
A830052d11rik,2,UP,2,0,0.8724875261775965,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
1500002f19rik,2,UP,2,0,0.8719796947916278,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
4933440n22rik,2,UP,2,0,0.8660302358897685,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Rnaseh2c,2,UP,2,0,0.8640815033852662,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Loc118568526,2,UP,2,0,0.8639481181789859,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Myl6,2,UP,2,0,0.8634862528468221,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Fus,2,UP,2,0,0.8624742285256264,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
